N=2,N=5,N=8,N=10
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.81E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.21E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.80E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.07E-01,1.13E-01
-2.20E-01,1.79E-01,1.08E-01,1.13E-01
-2.20E-01,1.79E-01,1.08E-01,1.13E-01
-2.20E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
-2.19E-01,1.79E-01,1.08E-01,1.13E-01
